Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
12.460323360181459,75.94033719374835,0.051240926056667045,0.7109900449439545,1.6006542121417073,0.6854116491948538,0.6008268954542136,17.85002139899382,0.051849507596843265,0.010191934435552328,0.013220401924611342,205.87620451434125,52.987064741194224,0.1530279110679493,4.654686487005268,0.0037440366411067923,1.417496646010954,0.11466619193095526,0.0396569996525908,0.06898858454339309,Pass
0.7784088273040023,9.256196570829417,74.33593499054304,2.982123409621955,1.6006542121417073,0.6854116491948538,0.6008268954542136,17.85002139899382,0.051849507596843265,0.010191934435552328,5.271388283573167,0.40375443308551345,44.604496360032726,15.636766743715093,47.72878068801638,0.15888046046886647,0.2855509455014547,1.0238460402772165,0.4938915165973094,0.30253203548046337,Good
0.0007578511404783954,0.022673385225588146,199.6565815269845,3.7615932992022953,1.6006542121417073,0.6854116491948538,0.6008268954542136,17.85002139899382,0.051849507596843265,0.010191934435552328,5.544410129610065,0.019520657712973222,0.029288160885767425,0.41948036774525493,1.046849103236185,0.22240720841937608,0.05154481652928249,0.057850966560450516,0.07924897559726628,0.565437063770636,Excellent
87.02416863426441,0.07750227242304322,228.00439063567234,0.7322918372530627,1.786601059297739,0.8330111916973105,0.6008268954542136,17.85002139899382,0.051849507596843265,0.010191934435552328,6.373424644333018e-05,6831.2087317133555,73.1028099821294,12.705233067848262,34.37311910056878,0.2020282872975608,542.8790578322685,257.63377647547605,35.593126536610754,2.4100850371149996,Pass
2.850769643811325,1263.0887959795925,5.224136841601384,33.257217964518254,1.6006542121417073,0.4640371721967635,0.6008268954542136,17.85002139899382,0.051849507596843265,0.010191934435552328,153859.96619396852,0.31002874619861426,6.597902991787754,41.61092120945544,49.1745581936827,0.7757569209526786,0.9548726164476328,5.288519425059694,0.026699691997771325,1.404292532311685,Good
0.002538587586277945,4.619355482490954,38.408901021367214,0.5267501978563759,2.225808096379678,1.2304091329496603,0.6008268954542136,17.85002139899382,77.5984881671055,0.05262547129134568,34.33833143295616,0.23263099813012822,9.287540649451941,13.481675543189375,60.59842764558071,0.08925867349899194,0.0214241530664756,0.12793086992094002,168.99824576710577,125.3522325198498,Good
0.23452055370859012,16.310745513667325,2264.22634424772,375.6405821966139,1.2848055120444446,3.9650226773172568,0.6008268954542136,17.85002139899382,77.5984881671055,0.05262547129134568,0.1064766366456229,1116.138851462354,0.0015855481509583743,277.6942207625773,2932.7690466974746,0.02324539613685706,531.0935844133613,145.01669144384832,29.93627003539632,0.29405280621508767,Fail
13.296632831997176,0.015195613028452836,476.8418065042855,1.2920700061253922,2.225808096379678,1.2304091329496603,0.6008268954542136,17.85002139899382,77.5984881671055,0.05262547129134568,2.2755030339614803,0.0004868149732136016,0.3044715153766555,70.96732623194359,2681.6215251503295,0.002944410772909312,24.05217456775776,496.8697750974597,4311.278350688498,633.6601755085676,Fail
0.22054044074434503,262.19359280338796,4.283586535301626,1.5397525464752067,3.4546812204036796,1.2304091329496603,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.00029490364510064077,188.42554709321234,2.8494461222512673,2.3430817795076355,0.9017443926612013,4.590438588283118,6.588163630884441,1.7698418948148555,0.7156601224502008,0.6899324311574963,Excellent
0.20416362556184786,5.166549650824144,0.29950100511036193,0.051690713226483,3.856009049981369,5.856584116935039,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,67.86200225094498,26083.18583953616,0.011231994206101464,0.8804953647429534,0.9861973503817054,0.8139430089357087,0.1063511278592482,0.24006571561754217,0.03418926407818132,0.07302462183516062,Excellent
35.59793700970824,0.41256067075861225,0.06260093428936868,51.42670093582841,3.856009049981369,5.856584116935039,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,1946.048210177685,64.94821350999052,7.0255439386365195,1.741731768451403,0.51149458181485,7.074067961026266,0.11112356526312928,0.21517419087398457,2.02170378311251,2.2768807446219257,Excellent
1.3496698479268359,0.005561290918615169,73.3634450315438,0.6065193155871134,5.3620176663128065,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.09530087191202737,2.7993585966151113,0.01566678035592033,2.020153452450597,0.5429518179863244,8.170981800090408,25.131500192811426,0.5026027885330381,1.4659493731157698,1.975195461586826,Good
0.029587956298821817,1.853346918235093,1.4371643888474066,1505.6681064125946,5.9849193972942265,2.6843983656239985,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.0014208325704254813,0.22299511392291704,0.5851415684622687,0.22501873328092148,0.3368210767178646,0.5033969880821236,1.270170064475857,0.1351279955765801,0.19783932052682807,0.9704184672837004,Excellent
41.99098553817527,0.2410546259074862,81.85109042666845,0.03134103966314442,4.303958844515557,2.6843983656239985,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,87.9401063795824,34426.345298602755,0.05882085915844598,0.22501873328092148,0.10209258029486029,3.6100439518465475,0.7178422316367533,0.41498266760263625,0.42579589063328827,13.650258341695935,Pass
0.31896417497056023,0.0002809966975620216,0.0013958066341894458,0.0008686024584829054,5.3620176663128065,7.11776655715502,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,2.5208949186443568,19.07308795283564,1.3280267940366504,0.501181860757034,1.3291227792506073,0.2020282872975608,0.022882304612663093,0.04165726275907482,0.2661784019167362,1.9198355882559701,Excellent
0.126286662542359,0.1453215086028034,0.02231448184856062,0.14591447349016226,5.3620176663128065,7.11776655715502,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.00847919083225313,0.0009194793890739242,41.314105255145904,0.06101990283796661,0.23543863759801525,0.10309923521778941,0.019197447809393735,0.02159986068813815,11.991644164520782,0.6705953211152103,Pass
0.18401088295418447,2.146057197580246,2.399497308866877,1999.7152459816127,3.0951230092853583,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,44.61239371906644,5.814260665522459e-05,0.010792165098596696,0.2688452574243235,0.9017443926612013,0.13755154552216392,0.14460741656186277,0.2752675996993285,11.413058220104077,7.514048754792705,Excellent
0.05585779103612623,0.022869718136248107,1122.3960033405829,0.0012561636021938022,3.0951230092853583,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,198030.3799502873,0.00019871260114583114,3.2060182845075635,0.12070512524700365,0.6893540120445977,0.05792091077243398,0.5516258430755663,0.6429686694288655,0.06832246963603243,0.004135415679183111,Good
0.004220205630297452,0.019195212461114552,2.0471424537528757,0.003748697516358834,3.0951230092853583,1.817390509917685,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.8007275050842603,428.5361037908842,1.1451351368997316,0.098075693900301,1.046849103236185,0.021115446762981018,0.19235655987433115,0.07400746641918325,1.0895791161698984,0.19197059568225616,Excellent
12.626263829665604,4.368144507557688,0.21611664016797216,1.8511743646039471,3.0951230092853583,2.2087553315212616,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.14085917280012475,86.23065690002886,71.2912111730689,2.020153452450597,2.2074316240298413,0.8540087802010446,8.205115732945938,0.8688097981564643,0.03021328880671398,0.18659013179050507,Excellent
3.009579758740873,5.555737795394486,2185.4426515130667,149.77573112309977,3.4546812204036796,2.6843983656239985,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.6776779916094638,119.58467579841145,0.5799503274563814,0.194006190854779,5.244824283376484,0.004760820228931414,0.172364107347627,0.20371368128111433,1.2028519347701667,0.01665233663345257,Pass
0.038278498403930834,2.260318250597634,227.377135206123,1.826535902892142,3.4546812204036796,2.6843983656239985,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,167.58396085101393,0.06845186664290985,1.194350392350675,0.2688452574243235,0.8494996346798261,0.14432242345781995,2.9246852970041024,2.526034931162692,0.026699691997771325,0.08660551786667198,Excellent
0.8422762751061721,0.009808962903032944,0.4276329852028742,0.2625975976262594,3.4546812204036796,4.8188680035111116,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,2236.6048253460885,0.06676560961745526,4.455522646073558,0.302708662463675,0.3683660870144925,0.7046751911195915,0.33297209317458815,0.1115707619447087,0.385698602441571,69.00256120421827,Excellent
56.25292939869828,8.45826485466944,4.904754116960891,0.08646626136950653,3.4546812204036796,3.2624684511352036,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.0009288496665592695,4.124178015741529,1.4747781426720548,0.6742198238731294,4.130949889204201,0.052613683186044716,0.029130781114697298,0.4037801520970785,0.013360799534630515,0.032944291122166514,Good
1.5395842106864523,0.01513296419483561,0.01664487535238576,0.2943729162385451,3.4546812204036796,4.8188680035111116,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,2.825465720854424,1.0951910721618188,34.09850159525332,0.08972625415651937,0.37952445717980726,0.09365236882728534,0.07008635362400212,0.06280086012181321,0.026699691997771325,0.3487398485936956,Excellent
0.013144203907551834,1.5445706500091179,7.315994559019119,13.947351657333149,5.3620176663128065,5.856584116935039,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.00022539766311905534,0.007297695286433518,2.543281435773763,2.3430817795076355,1.497633717687286,2.0281143034452866,0.4527477531305363,0.31563128974628524,0.4818293116448446,0.3691421665041928,Excellent
29.07199206707456,0.9098933221967258,0.04735415457127195,0.14321123969851893,3.4546812204036796,1.817390509917685,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,2.9132163065021026,0.08421743088017143,0.01425561066196999,0.09242727621669815,0.1695572401887095,0.35961040037117936,0.01411871033374457,0.04165726275907482,0.2596775847738145,2.032151677643046,Pass
3.1656898344472126,0.0007808993845656443,55.28657944394038,0.5466079111986799,3.4546812204036796,1.817390509917685,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,18.744371919346516,0.31634559593205314,4.363502247303005,0.10102805845939532,2.562641736258685,0.005241051889647518,1.5475695413640764,0.47583338809523384,1.3952186467137355,1.7628928438248541,Pass
0.05627644456114426,0.1366555856733145,5.463464514759826,8367.554243410466,3.4546812204036796,1.495370817402423,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.2785398252796088,0.003961552666883228,1002.6125208259645,0.14000024568250352,0.19105431337787032,0.5814543556127546,0.09741233786953984,0.07006571450462487,6.790420672093469,1.618779856889767,Excellent
1.0535548815804847,0.12238876224397646,0.16083514215107264,0.5831356364189777,3.856009049981369,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,6.051477293941703,2.899525871340504,0.0077059473480985095,0.20586230134518624,3.453736217605366,0.009788290712413938,0.02787969788075985,0.8688097981564643,0.23522369223361583,0.2700145736198734,Excellent
0.2352070393903361,0.0034042410811515747,136.3590489575459,0.08459129424486829,3.856009049981369,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.2922836785502142,0.0012162531026359306,123.96605846841705,0.01559420048228486,0.06722834227844661,0.08507110812640171,0.05627469264241263,0.01688441557102099,0.1545002229657718,0.11508162177372569,Pass
4.323323434915133,0.16666608781462913,7.118834546917113,135.4024511997329,3.856009049981369,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.001638521326687249,1.2613415323035977,2.77155574367026,0.2459577591258388,0.9572022358813619,0.10309923521778941,0.16496156486220037,0.20371368128111433,0.02137278417953835,7.303448439352017,Excellent
0.027102044654743467,0.171941109795512,202.43529410409056,1.0015382238202297,5.3620176663128065,5.856584116935039,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,2.0524500133147114,0.0014862111312823143,8.50380472032895,0.029945853470100946,0.14605475622285782,0.07727613864418799,0.04618753992726484,0.05476973477084829,0.23522369223361583,10.568819998050481,Pass
59.21128696547366,1.1554827881132832,2.1417239789801736,0.7802782026229725,3.856009049981369,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.027840287428371566,75.77713896545649,0.17259124180251645,0.253361805349725,1.9014575099682116,0.03758550035752157,0.7666993676333087,1.9212746109928966,1.3279006136482567,3.5882024732416435,Excellent
35.852704388005044,0.17114742794837598,12.031658187404917,0.8565500334555001,3.856009049981369,3.2624684511352036,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,1059.2379271286131,0.010862432823029665,616.0974052195179,0.033717794902218434,0.11503624267239303,0.13109832292322637,0.05385785650668729,0.07006571450462487,0.27967233834343747,0.11840008510625012,Pass
0.00014030559055806788,0.09121198828337727,2619.0056526712447,0.3855296066688421,2.7729870953153273,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.018326615887308537,26.810281967045686,10.821389042443863,0.8547644603887014,0.08794143447093658,38.02428651469806,0.020058920741828072,0.0896335242371226,22.250382751802324,11.509716446579773,Pass
1096.247491569665,0.8480885824024699,0.11051330637517275,0.4775544961553562,2.7729870953153273,3.9650226773172568,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,4.232177345494666,45.868526489905555,44.79552760121495,0.5643100874246315,1.5429993253887082,0.19255014218283956,0.017974110008417584,0.12111707428867574,1.17347494391876,0.9167838845340903,Pass
2.0481701691824132,0.033967887145727745,1.1416765734626682,0.13891903061662358,4.803946644101657,2.6843983656239985,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.2263302893499801,3.456886759514326,217.945681924453,2.14360911350092,12.839105049977025,0.05520355467927776,1.2425956806118947,2.896438462564885,0.033354267127178386,0.03907116971897642,Good
0.44451340038134984,48.117026926055324,5.284363663192335,0.04226229525942806,5.3620176663128065,5.856584116935039,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.04480764728705931,0.015180346745787818,0.7103262163346599,0.11375342358848926,0.11503624267239303,0.940154031452032,0.19662513548865634,0.025454284566099144,14.98041635801951,4.378236614593694,Pass
0.004171165802649501,5.441000128639381,0.00014474713212038695,0.0019109333854981062,5.3620176663128065,5.856584116935039,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,3.5668857057511967,13.254352187219569,0.5286980241688654,0.321207800727047,0.3368210767178646,0.8960467608341902,0.17618903136316189,0.13887699972604,0.06832246963603243,0.04254950739860871,Excellent
0.1226184698320029,0.539198863961258,1.2664113458359778,4.298317697183942,5.3620176663128065,5.856584116935039,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,2023.9391881448068,21.915859657910445,0.23602054929817315,0.260988734969036,1.68750907543578,0.04779275086466587,0.37159340980453165,0.24006571561754217,0.02137278417953835,0.22129159434751783,Excellent
87.48740529026381,2810.26006686817,0.0032288447123831276,3.2461495234443953,3.856009049981369,3.2624684511352036,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,139.06913137474592,20.98153364118856,390.74364526977143,1.3738405614401954,11.05946496951137,0.03414158344244744,4.637157458915772,7.146098577888763,0.8098387789956932,0.3202310589527521,Excellent
390.7253108463453,0.1633430095042997,1.0098051075794008,16.698838574676508,3.4546812204036796,3.2624684511352036,0.6008268954542136,17.85002139899382,6.783966877714622,0.3773316638677394,0.033017737099786296,0.0005030048281826792,0.005268072123277034,0.059236705167087504,1.5897391264845588,0.004760820228931414,1.2156199147336213,1.4613005090736668,298.44496026526446,581.8597153080367,Pass
85181.8052391723,5.167060727789711,0.016755780046450747,6.546825865362347,0.004727200892131996,0.011409458377663434,146.453657977565,0.0354071712503914,0.593081227289144,0.14091577854941376,0.0013563031754489977,1.9133003743548365,0.7000987403642147,784.1306847030431,1.4536019008231256,26191.182313384365,3.3363479881882148,88.61110611598643,2975.3003364287038,0.5985168129875573,Fail
0.023623904560626453,0.06878956569214256,1.6065784519752333,25.999772842734707,0.01138792456413891,0.016852476809203636,146.453657977565,0.0354071712503914,77.5984881671055,26.938017511694014,8.49396121646585,5.287875474822001,0.061557013693241784,0.9343042163300556,0.05295066108635016,94.74569903806626,2.508158097849449,0.06633390638233094,29.205143031703145,7.953642945443585,Pass
49.69217931553525,14.61065835102143,0.01288246970622377,56.25090586961793,11.57280666540592,8.650537540416646,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,0.0003921706877183923,0.018808392506558858,0.3338352987277392,0.02739648482246361,0.51149458181485,0.008474261161753198,0.05154481652928249,0.2211440043904303,1.5402657996294984,5.817811411187755,Excellent
67.1448684345471,0.025179474813434213,172.40438634597578,0.6482465058235819,6.680183173797702,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,63.87881964127555,4013.9144239178213,0.8192983925091337,0.01755842604555388,0.42764192490923364,0.005499038977066505,0.06010481044604998,0.087213854637703,0.08123290924933872,0.9704184672837004,Pass
0.06011801909201195,33.50052275413336,0.11741524926156319,3.3163588864273787,8.322398397873286,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,0.0014410823356213452,5.926058779397314,3.455015537776701,0.06870589181564304,0.32691822544597315,0.08108000213487,0.06856483451998276,0.20371368128111433,3.155061477601945,91.69077035192088,Excellent
1.3312348004402363,0.21817072015259473,0.04524477744788307,0.016446070644585028,8.322398397873286,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,0.023023160734490598,0.06413550879482417,92.39000888648013,0.04274684864578375,0.9290596045727005,0.006664386128907389,0.07651764569532489,0.6256116397233219,23.378367772978134,30.257289484790064,Good
36.22327110652892,5.878097699422612,995.8875486404539,0.22958760870326547,9.289205426600825,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,3.4504264143622048,4578.23794915656,5.67413107476255,0.8547644603887014,6.860757760733981,0.03414158344244744,2.3483282786782653,32.19166930274069,135.28107492035622,1713.8304321082232,Good
0.025437598380465703,5.8899777586581346,3.5459751792428262,0.05057947974016249,10.368325731635291,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,4.7106649981157815,0.6255283210483564,4.85140526493205,0.23179245372939694,2.4872976983362176,0.02215483975595874,0.40569171320682557,3.913805190957319,55.54646696569134,9.984686173456382,Good
0.4910816755795748,0.46209135599268714,14.065471187702274,122.08519053701792,11.57280666540592,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,2018.3177343089194,0.04504131100413044,0.009433213730611121,0.030847311037832788,0.8494996346798261,0.004537466630291777,0.15109657993577458,0.21517419087398457,49.08679650984472,8184.64992202003,Pass
0.07224382345759722,1.5293723649088191,7.887690771794962,0.06050921767483096,14.4177944145081,12.77737982483189,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,0.07340348869148006,1.8069302930312177,0.7031052739338899,0.08455870100949471,0.37952445717980726,0.08507110812640171,0.19235655987433115,0.8453561554020436,221.82170953151126,171.37147105866046,Good
0.013371050510976793,10.838396986719335,0.08700966954121496,14.377657848903192,7.456215242541909,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,6.738851951358175,0.0001585577043585365,1.7318915353918127,0.02739648482246361,0.40286544828081844,0.011862608925227752,0.026103092540510475,0.07400746641918325,1.2329643546956714,3.798122985283846,Excellent
131.85186657746502,0.11188548123396032,3.8328547080874766e-05,11.621347126595941,12.917211281877846,8.650537540416646,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,11.184475549492495,1.3419851037242971,0.6496280235891746,0.0072121883826304235,1.7386262970933086,0.00013596425172639394,5.527237295567597,3.4132983503365506,17647.85880852582,3113.3985039977288,Fail
1.5917591085904634,7.31312782054107,0.02431003464403909,4.190952787411087,8.322398397873286,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,8867.78088986975,0.01355150043238998,3802.276692456844,0.06870589181564304,0.32691822544597315,0.08108000213487,0.06856483451998276,0.20371368128111433,3.155061477601945,91.69077035192095,Excellent
79.91693293457386,547.4981528207871,1.0655244426656845,0.581536307282427,8.322398397873286,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,0.16575790462140147,8.47853637018938,112.5085834978124,0.04274684864578375,0.9290596045727066,0.006664386128907389,0.07651764569532489,0.6256116397233219,23.378367772978134,30.257289484790064,Good
1.8417215400218159,1.3116621356958396,0.0040511618024798735,188.82201293178375,11.57280666540592,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,0.589043346752651,0.00860812809085985,503.3972278006337,0.030847311037832566,0.8494996346798261,0.004537466630291777,0.15109657993577447,0.21517419087398457,49.08679650984472,8184.64992202003,Pass
5.7806057815730565,4362.450591441607,0.004116252284829861,1.1484783992510303,8.322398397873286,12.77737982483189,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,0.12073185681915131,155.01091745136267,2.0714570047153935,0.4865357160530385,5.909781859700256,0.017423159841256412,9.997076412688267,6.953188641226787,4.803521935045965,4.13625348883961,Excellent
2.7768259701700737,1617.097710063793,27.681868129503076,0.0832653483220465,9.289205426600825,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,12.24692850099885,3.148635907297962e-06,56.16014128503729,0.005860069145520539,0.19684163969671914,0.003400974795546324,0.11112356526312928,0.15494240357838346,0.3243990803418,2.4100850371149996,Pass
0.08073502666459854,0.1246899705880621,0.22654993986422353,0.1511332309285648,14.4177944145081,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,0.006763964876946975,2994.9036142593864,11.81023664411933,0.04813118707048301,0.2989226005733603,0.050145315360291556,0.12401274873240348,0.10277687926356023,25.178464238323265,11.18712738795323,Good
3.5694451060720804,2.8612437970994686,0.1829786863606022,0.08254982014676632,8.322398397873286,12.77737982483189,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,0.47587893861535535,24.01031144069027,0.22281465244564191,0.4865357160530385,5.909781859700256,0.017423159841256412,9.997076412688267,6.953188641226787,4.803521935045965,4.13625348883961,Excellent
0.0673310218031963,50.33535026322533,437.20914530573054,53.737359935075524,7.456215242541909,10.513382131496606,2.3740347944697477,14.603595301530843,0.051849507596843265,0.3773316638677394,0.0021556674253570946,0.022697821325236917,0.037310633077509765,0.08455870100949471,2.0795386957272606,0.005769725297135036,0.7022584465968482,5.288519425059694,13.909414001393445,2551.5990102029277,Pass
1.104893545847634,2.223771470550988,133.09871339606974,0.7490791276410838,0.6644418811359817,2.2087553315212616,0.03848344440953732,17.85002139899382,0.004532889112547223,0.007339538379177693,16.642705428414697,33.273259348378055,0.523994703323524,9.72875081945777,4.385005886857461,3.6100439518465475,0.3479139983889652,0.6429686694288655,0.058902463053763364,0.05191786489607276,Good
0.7717680486119358,0.04470514319106014,1.4262042809713216,27.874431559175896,0.6644418811359817,2.2087553315212616,0.03848344440953732,17.85002139899382,0.004532889112547223,0.007339538379177693,4.844090411189245,0.8700511814221978,11.736666519304126,3.549082459340107,3.6661431515863683,0.940154031452032,0.34036106165117364,0.14273001660841084,0.03174495401870552,0.09703529425389315,Good
14.437712379877153,4.238575514381476,2.2358674325741643,2.331667994229657,0.6644418811359817,2.2087553315212616,0.03848344440953732,17.85002139899382,0.004532889112547223,0.007339538379177693,77.37084579063712,41.23062199719527,0.01790825078917109,3.059940649947942,6.463263047492002,0.2967282462254054,0.6870129731600599,0.007228552132546975,3.3150075840272617,0.04633750647564911,Pass
2.4086092946755304,0.112168417460837,0.0007529077645000743,0.003971875721754221,60.17133926896186,15.528916684091142,0.6008268954542136,17.85002139899382,0.593081227289144,0.07307753230953594,0.0027906184522542487,785.25690366801,0.007080482924854832,0.07509929037161926,0.3683660870144925,0.07365073318353504,0.06143859354313422,0.15494240357838346,0.1545002229657718,0.3691421665041928,Excellent
